Pipe_ID,Start_Node,End_Node,Diameter,Length,Material
P_building_s2_9_4_3,junction_third_s2_9_4_3,Building_5289,0.09,164,PVC
P_building_s2_9_4_4,junction_third_s2_9_4_4,Building_5290,0.08,249,PVC
P_building_s2_9_4_5,junction_third_s2_9_4_5,Building_5291,0.1,270,PVC
P_building_s2_9_4_6,junction_third_s2_9_4_6,Building_5292,0.09,105,PVC
P_building_s2_9_4_7,junction_third_s2_9_4_7,Building_5293,0.1,217,PVC
P_building_s2_9_4_8,junction_third_s2_9_4_8,Building_5294,0.08,277,PVC
P_third_s2_9_5,junction_second_s2_9_5,junction_third_s2_9_5,0.12,446,PVC
P_building_s2_9_5_1,junction_third_s2_9_5_1,Building_5295,0.08,162,PVC
P_building_s2_9_5_2,junction_third_s2_9_5_2,Building_5296,0.1,122,PVC
P_building_s2_9_5_3,junction_third_s2_9_5_3,Building_5297,0.08,251,PVC
P_building_s2_9_5_4,junction_third_s2_9_5_4,Building_5298,0.09,286,PVC
P_building_s2_9_5_5,junction_third_s2_9_5_5,Building_5299,0.09,153,PVC
P_building_s2_9_5_6,junction_third_s2_9_5_6,Building_5300,0.08,206,PVC
P_building_s2_9_5_7,junction_third_s2_9_5_7,Building_5301,0.09,226,PVC
P_building_s2_9_5_8,junction_third_s2_9_5_8,Building_5302,0.08,113,PVC
P_building_s2_9_5_9,junction_third_s2_9_5_9,Building_5303,0.09,201,PVC
P_building_s2_9_5_10,junction_third_s2_9_5_10,Building_5304,0.09,146,PVC
P_third_s2_9_6,junction_second_s2_9_6,junction_third_s2_9_6,0.15,499,PVC
P_building_s2_9_6_1,junction_third_s2_9_6_1,Building_5305,0.1,127,PVC
P_building_s2_9_6_2,junction_third_s2_9_6_2,Building_5306,0.09,272,PVC
P_building_s2_9_6_3,junction_third_s2_9_6_3,Building_5307,0.1,164,PVC
P_building_s2_9_6_4,junction_third_s2_9_6_4,Building_5308,0.09,224,PVC
P_building_s2_9_6_5,junction_third_s2_9_6_5,Building_5309,0.09,158,PVC
P_building_s2_9_6_6,junction_third_s2_9_6_6,Building_5310,0.09,270,PVC
P_building_s2_9_6_7,junction_third_s2_9_6_7,Building_5311,0.09,241,PVC
P_building_s2_9_6_8,junction_third_s2_9_6_8,Building_5312,0.09,297,PVC
P_building_s2_9_6_9,junction_third_s2_9_6_9,Building_5313,0.09,216,PVC
P_third_s2_9_7,junction_second_s2_9_7,junction_third_s2_9_7,0.14,486,PVC
P_building_s2_9_7_1,junction_third_s2_9_7_1,Building_5314,0.1,193,PVC
P_building_s2_9_7_2,junction_third_s2_9_7_2,Building_5315,0.08,166,PVC
P_building_s2_9_7_3,junction_third_s2_9_7_3,Building_5316,0.1,254,PVC
P_building_s2_9_7_4,junction_third_s2_9_7_4,Building_5317,0.08,175,PVC
P_building_s2_9_7_5,junction_third_s2_9_7_5,Building_5318,0.1,273,PVC
P_building_s2_9_7_6,junction_third_s2_9_7_6,Building_5319,0.08,147,PVC
P_building_s2_9_7_7,junction_third_s2_9_7_7,Building_5320,0.09,116,PVC
P_third_s2_9_8,junction_second_s2_9_8,junction_third_s2_9_8,0.13,341,PVC
P_building_s2_9_8_1,junction_third_s2_9_8_1,Building_5321,0.08,207,PVC
P_building_s2_9_8_2,junction_third_s2_9_8_2,Building_5322,0.09,145,PVC
P_building_s2_9_8_3,junction_third_s2_9_8_3,Building_5323,0.09,228,PVC
P_building_s2_9_8_4,junction_third_s2_9_8_4,Building_5324,0.09,237,PVC
P_building_s2_9_8_5,junction_third_s2_9_8_5,Building_5325,0.09,218,PVC
P_building_s2_9_8_6,junction_third_s2_9_8_6,Building_5326,0.1,268,PVC
P_building_s2_9_8_7,junction_third_s2_9_8_7,Building_5327,0.08,185,PVC
P_building_s2_9_8_8,junction_third_s2_9_8_8,Building_5328,0.08,163,PVC
P_building_s2_9_8_9,junction_third_s2_9_8_9,Building_5329,0.1,206,PVC
P_building_s2_9_8_10,junction_third_s2_9_8_10,Building_5330,0.09,153,PVC
P_building_s2_9_8_11,junction_third_s2_9_8_11,Building_5331,0.09,126,PVC
P_building_s2_9_8_12,junction_third_s2_9_8_12,Building_5332,0.1,125,PVC
P_secondary_s2_10,junction_main_s2_10,junction_second_s2_10,0.15,688,Steel
P_third_s2_10_1,junction_second_s2_10_1,junction_third_s2_10_1,0.14,479,PVC
P_building_s2_10_1_1,junction_third_s2_10_1_1,Building_5333,0.09,146,PVC
P_building_s2_10_1_2,junction_third_s2_10_1_2,Building_5334,0.08,126,PVC
P_building_s2_10_1_3,junction_third_s2_10_1_3,Building_5335,0.09,152,PVC
P_building_s2_10_1_4,junction_third_s2_10_1_4,Building_5336,0.09,126,PVC
P_building_s2_10_1_5,junction_third_s2_10_1_5,Building_5337,0.09,258,PVC
P_building_s2_10_1_6,junction_third_s2_10_1_6,Building_5338,0.08,212,PVC
P_third_s2_10_2,junction_second_s2_10_2,junction_third_s2_10_2,0.1,442,PVC
P_building_s2_10_2_1,junction_third_s2_10_2_1,Building_5339,0.09,111,PVC
P_building_s2_10_2_2,junction_third_s2_10_2_2,Building_5340,0.1,220,PVC
P_building_s2_10_2_3,junction_third_s2_10_2_3,Building_5341,0.08,250,PVC
P_building_s2_10_2_4,junction_third_s2_10_2_4,Building_5342,0.1,117,PVC
P_building_s2_10_2_5,junction_third_s2_10_2_5,Building_5343,0.09,155,PVC
P_building_s2_10_2_6,junction_third_s2_10_2_6,Building_5344,0.1,281,PVC
P_building_s2_10_2_7,junction_third_s2_10_2_7,Building_5345,0.09,147,PVC
P_building_s2_10_2_8,junction_third_s2_10_2_8,Building_5346,0.1,140,PVC
P_building_s2_10_2_9,junction_third_s2_10_2_9,Building_5347,0.09,227,PVC
P_building_s2_10_2_10,junction_third_s2_10_2_10,Building_5348,0.08,259,PVC
P_building_s2_10_2_11,junction_third_s2_10_2_11,Building_5349,0.08,196,PVC
P_building_s2_10_2_12,junction_third_s2_10_2_12,Building_5350,0.09,112,PVC
P_building_s2_10_2_13,junction_third_s2_10_2_13,Building_5351,0.08,161,PVC
P_building_s2_10_2_14,junction_third_s2_10_2_14,Building_5352,0.09,168,PVC
P_building_s2_10_2_15,junction_third_s2_10_2_15,Building_5353,0.08,114,PVC
P_building_s2_10_2_16,junction_third_s2_10_2_16,Building_5354,0.09,258,PVC
P_building_s2_10_2_17,junction_third_s2_10_2_17,Building_5355,0.09,289,PVC
P_building_s2_10_2_18,junction_third_s2_10_2_18,Building_5356,0.08,225,PVC
P_building_s2_10_2_19,junction_third_s2_10_2_19,Building_5357,0.1,152,PVC
P_building_s2_10_2_20,junction_third_s2_10_2_20,Building_5358,0.1,186,PVC
P_building_s2_10_2_21,junction_third_s2_10_2_21,Building_5359,0.08,290,PVC
P_building_s2_10_2_22,junction_third_s2_10_2_22,Building_5360,0.1,295,PVC
P_building_s2_10_2_23,junction_third_s2_10_2_23,Building_5361,0.1,194,PVC
P_building_s2_10_2_24,junction_third_s2_10_2_24,Building_5362,0.09,279,PVC
P_building_s2_10_2_25,junction_third_s2_10_2_25,Building_5363,0.1,161,PVC
P_third_s2_10_3,junction_second_s2_10_3,junction_third_s2_10_3,0.1,444,PVC
P_building_s2_10_3_1,junction_third_s2_10_3_1,Building_5364,0.09,124,PVC
P_building_s2_10_3_2,junction_third_s2_10_3_2,Building_5365,0.09,121,PVC
P_building_s2_10_3_3,junction_third_s2_10_3_3,Building_5366,0.09,289,PVC
P_building_s2_10_3_4,junction_third_s2_10_3_4,Building_5367,0.09,270,PVC
P_building_s2_10_3_5,junction_third_s2_10_3_5,Building_5368,0.09,181,PVC
P_building_s2_10_3_6,junction_third_s2_10_3_6,Building_5369,0.08,124,PVC
P_building_s2_10_3_7,junction_third_s2_10_3_7,Building_5370,0.09,204,PVC
P_building_s2_10_3_8,junction_third_s2_10_3_8,Building_5371,0.09,238,PVC
P_third_s2_10_4,junction_second_s2_10_4,junction_third_s2_10_4,0.15,336,PVC
P_building_s2_10_4_1,junction_third_s2_10_4_1,Building_5372,0.08,153,PVC
P_building_s2_10_4_2,junction_third_s2_10_4_2,Building_5373,0.09,127,PVC
P_building_s2_10_4_3,junction_third_s2_10_4_3,Building_5374,0.09,274,PVC
P_building_s2_10_4_4,junction_third_s2_10_4_4,Building_5375,0.1,298,PVC
P_building_s2_10_4_5,junction_third_s2_10_4_5,Building_5376,0.1,105,PVC
P_third_s2_10_5,junction_second_s2_10_5,junction_third_s2_10_5,0.14,405,PVC
P_building_s2_10_5_1,junction_third_s2_10_5_1,Building_5377,0.1,211,PVC
P_building_s2_10_5_2,junction_third_s2_10_5_2,Building_5378,0.08,192,PVC
P_building_s2_10_5_3,junction_third_s2_10_5_3,Building_5379,0.09,154,PVC
P_building_s2_10_5_4,junction_third_s2_10_5_4,Building_5380,0.09,141,PVC
P_building_s2_10_5_5,junction_third_s2_10_5_5,Building_5381,0.09,239,PVC
P_building_s2_10_5_6,junction_third_s2_10_5_6,Building_5382,0.1,298,PVC
P_building_s2_10_5_7,junction_third_s2_10_5_7,Building_5383,0.09,222,PVC
P_building_s2_10_5_8,junction_third_s2_10_5_8,Building_5384,0.1,263,PVC
P_building_s2_10_5_9,junction_third_s2_10_5_9,Building_5385,0.08,286,PVC
P_building_s2_10_5_10,junction_third_s2_10_5_10,Building_5386,0.09,285,PVC
P_building_s2_10_5_11,junction_third_s2_10_5_11,Building_5387,0.1,163,PVC
P_building_s2_10_5_12,junction_third_s2_10_5_12,Building_5388,0.09,133,PVC
P_building_s2_10_5_13,junction_third_s2_10_5_13,Building_5389,0.09,145,PVC
P_building_s2_10_5_14,junction_third_s2_10_5_14,Building_5390,0.09,175,PVC
P_building_s2_10_5_15,junction_third_s2_10_5_15,Building_5391,0.1,175,PVC
P_building_s2_10_5_16,junction_third_s2_10_5_16,Building_5392,0.09,162,PVC
P_building_s2_10_5_17,junction_third_s2_10_5_17,Building_5393,0.1,100,PVC
P_building_s2_10_5_18,junction_third_s2_10_5_18,Building_5394,0.08,181,PVC
P_building_s2_10_5_19,junction_third_s2_10_5_19,Building_5395,0.09,120,PVC
P_building_s2_10_5_20,junction_third_s2_10_5_20,Building_5396,0.08,258,PVC
P_building_s2_10_5_21,junction_third_s2_10_5_21,Building_5397,0.08,151,PVC
P_building_s2_10_5_22,junction_third_s2_10_5_22,Building_5398,0.1,145,PVC
P_building_s2_10_5_23,junction_third_s2_10_5_23,Building_5399,0.09,165,PVC
P_third_s2_10_6,junction_second_s2_10_6,junction_third_s2_10_6,0.13,407,PVC
P_building_s2_10_6_1,junction_third_s2_10_6_1,Building_5400,0.09,300,PVC
P_building_s2_10_6_2,junction_third_s2_10_6_2,Building_5401,0.09,220,PVC
P_building_s2_10_6_3,junction_third_s2_10_6_3,Building_5402,0.08,226,PVC
P_building_s2_10_6_4,junction_third_s2_10_6_4,Building_5403,0.08,175,PVC
P_building_s2_10_6_5,junction_third_s2_10_6_5,Building_5404,0.08,121,PVC
P_building_s2_10_6_6,junction_third_s2_10_6_6,Building_5405,0.08,257,PVC
P_building_s2_10_6_7,junction_third_s2_10_6_7,Building_5406,0.09,287,PVC
P_building_s2_10_6_8,junction_third_s2_10_6_8,Building_5407,0.1,230,PVC
P_building_s2_10_6_9,junction_third_s2_10_6_9,Building_5408,0.09,200,PVC
P_building_s2_10_6_10,junction_third_s2_10_6_10,Building_5409,0.08,294,PVC
P_building_s2_10_6_11,junction_third_s2_10_6_11,Building_5410,0.09,199,PVC
P_building_s2_10_6_12,junction_third_s2_10_6_12,Building_5411,0.1,286,PVC
P_building_s2_10_6_13,junction_third_s2_10_6_13,Building_5412,0.08,195,PVC
P_building_s2_10_6_14,junction_third_s2_10_6_14,Building_5413,0.09,269,PVC
P_building_s2_10_6_15,junction_third_s2_10_6_15,Building_5414,0.09,219,PVC
P_building_s2_10_6_16,junction_third_s2_10_6_16,Building_5415,0.09,221,PVC
P_building_s2_10_6_17,junction_third_s2_10_6_17,Building_5416,0.08,132,PVC
P_building_s2_10_6_18,junction_third_s2_10_6_18,Building_5417,0.08,111,PVC
P_building_s2_10_6_19,junction_third_s2_10_6_19,Building_5418,0.08,158,PVC
P_building_s2_10_6_20,junction_third_s2_10_6_20,Building_5419,0.09,249,PVC
P_third_s2_10_7,junction_second_s2_10_7,junction_third_s2_10_7,0.15,332,PVC
P_building_s2_10_7_1,junction_third_s2_10_7_1,Building_5420,0.08,269,PVC
P_building_s2_10_7_2,junction_third_s2_10_7_2,Building_5421,0.09,169,PVC
P_building_s2_10_7_3,junction_third_s2_10_7_3,Building_5422,0.09,254,PVC
P_building_s2_10_7_4,junction_third_s2_10_7_4,Building_5423,0.09,222,PVC
P_building_s2_10_7_5,junction_third_s2_10_7_5,Building_5424,0.08,226,PVC
P_building_s2_10_7_6,junction_third_s2_10_7_6,Building_5425,0.1,266,PVC
P_building_s2_10_7_7,junction_third_s2_10_7_7,Building_5426,0.08,162,PVC
P_building_s2_10_7_8,junction_third_s2_10_7_8,Building_5427,0.1,255,PVC
P_building_s2_10_7_9,junction_third_s2_10_7_9,Building_5428,0.1,129,PVC
P_building_s2_10_7_10,junction_third_s2_10_7_10,Building_5429,0.09,215,PVC
P_building_s2_10_7_11,junction_third_s2_10_7_11,Building_5430,0.09,107,PVC
P_building_s2_10_7_12,junction_third_s2_10_7_12,Building_5431,0.09,169,PVC
P_building_s2_10_7_13,junction_third_s2_10_7_13,Building_5432,0.09,297,PVC
P_building_s2_10_7_14,junction_third_s2_10_7_14,Building_5433,0.09,183,PVC
P_building_s2_10_7_15,junction_third_s2_10_7_15,Building_5434,0.08,237,PVC
P_building_s2_10_7_16,junction_third_s2_10_7_16,Building_5435,0.09,107,PVC
P_building_s2_10_7_17,junction_third_s2_10_7_17,Building_5436,0.09,282,PVC
P_building_s2_10_7_18,junction_third_s2_10_7_18,Building_5437,0.1,252,PVC
P_building_s2_10_7_19,junction_third_s2_10_7_19,Building_5438,0.09,171,PVC
P_building_s2_10_7_20,junction_third_s2_10_7_20,Building_5439,0.08,138,PVC
P_building_s2_10_7_21,junction_third_s2_10_7_21,Building_5440,0.09,218,PVC
P_third_s2_10_8,junction_second_s2_10_8,junction_third_s2_10_8,0.12,498,PVC
P_building_s2_10_8_1,junction_third_s2_10_8_1,Building_5441,0.1,269,PVC
P_building_s2_10_8_2,junction_third_s2_10_8_2,Building_5442,0.09,133,PVC
P_building_s2_10_8_3,junction_third_s2_10_8_3,Building_5443,0.09,109,PVC
P_building_s2_10_8_4,junction_third_s2_10_8_4,Building_5444,0.1,248,PVC
P_building_s2_10_8_5,junction_third_s2_10_8_5,Building_5445,0.09,157,PVC
P_building_s2_10_8_6,junction_third_s2_10_8_6,Building_5446,0.09,203,PVC
P_building_s2_10_8_7,junction_third_s2_10_8_7,Building_5447,0.08,260,PVC
P_building_s2_10_8_8,junction_third_s2_10_8_8,Building_5448,0.1,277,PVC
P_building_s2_10_8_9,junction_third_s2_10_8_9,Building_5449,0.09,196,PVC
P_building_s2_10_8_10,junction_third_s2_10_8_10,Building_5450,0.08,155,PVC
P_building_s2_10_8_11,junction_third_s2_10_8_11,Building_5451,0.09,143,PVC
P_building_s2_10_8_12,junction_third_s2_10_8_12,Building_5452,0.1,141,PVC
P_building_s2_10_8_13,junction_third_s2_10_8_13,Building_5453,0.08,295,PVC
P_building_s2_10_8_14,junction_third_s2_10_8_14,Building_5454,0.1,138,PVC
P_building_s2_10_8_15,junction_third_s2_10_8_15,Building_5455,0.09,182,PVC
P_building_s2_10_8_16,junction_third_s2_10_8_16,Building_5456,0.1,249,PVC
P_building_s2_10_8_17,junction_third_s2_10_8_17,Building_5457,0.09,177,PVC
P_building_s2_10_8_18,junction_third_s2_10_8_18,Building_5458,0.09,236,PVC
P_building_s2_10_8_19,junction_third_s2_10_8_19,Building_5459,0.09,181,PVC
P_building_s2_10_8_20,junction_third_s2_10_8_20,Building_5460,0.08,176,PVC
P_building_s2_10_8_21,junction_third_s2_10_8_21,Building_5461,0.08,120,PVC
P_building_s2_10_8_22,junction_third_s2_10_8_22,Building_5462,0.08,135,PVC
P_building_s2_10_8_23,junction_third_s2_10_8_23,Building_5463,0.1,104,PVC
P_building_s2_10_8_24,junction_third_s2_10_8_24,Building_5464,0.09,132,PVC
P_building_s2_10_8_25,junction_third_s2_10_8_25,Building_5465,0.09,292,PVC
P_third_s2_10_9,junction_second_s2_10_9,junction_third_s2_10_9,0.14,305,PVC
P_building_s2_10_9_1,junction_third_s2_10_9_1,Building_5466,0.1,143,PVC
P_building_s2_10_9_2,junction_third_s2_10_9_2,Building_5467,0.1,182,PVC
P_building_s2_10_9_3,junction_third_s2_10_9_3,Building_5468,0.1,250,PVC
P_building_s2_10_9_4,junction_third_s2_10_9_4,Building_5469,0.09,286,PVC
P_building_s2_10_9_5,junction_third_s2_10_9_5,Building_5470,0.08,167,PVC
P_building_s2_10_9_6,junction_third_s2_10_9_6,Building_5471,0.08,151,PVC
P_building_s2_10_9_7,junction_third_s2_10_9_7,Building_5472,0.1,132,PVC
P_building_s2_10_9_8,junction_third_s2_10_9_8,Building_5473,0.09,247,PVC
P_building_s2_10_9_9,junction_third_s2_10_9_9,Building_5474,0.09,118,PVC
P_building_s2_10_9_10,junction_third_s2_10_9_10,Building_5475,0.09,244,PVC
P_building_s2_10_9_11,junction_third_s2_10_9_11,Building_5476,0.09,266,PVC
P_building_s2_10_9_12,junction_third_s2_10_9_12,Building_5477,0.09,109,PVC
P_third_s2_10_10,junction_second_s2_10_10,junction_third_s2_10_10,0.15,370,PVC
P_building_s2_10_10_1,junction_third_s2_10_10_1,Building_5478,0.08,156,PVC
P_building_s2_10_10_2,junction_third_s2_10_10_2,Building_5479,0.08,264,PVC
P_building_s2_10_10_3,junction_third_s2_10_10_3,Building_5480,0.09,208,PVC
P_building_s2_10_10_4,junction_third_s2_10_10_4,Building_5481,0.1,289,PVC
P_building_s2_10_10_5,junction_third_s2_10_10_5,Building_5482,0.1,191,PVC
P_building_s2_10_10_6,junction_third_s2_10_10_6,Building_5483,0.1,232,PVC
P_building_s2_10_10_7,junction_third_s2_10_10_7,Building_5484,0.09,255,PVC
P_building_s2_10_10_8,junction_third_s2_10_10_8,Building_5485,0.09,235,PVC
P_building_s2_10_10_9,junction_third_s2_10_10_9,Building_5486,0.08,222,PVC
P_building_s2_10_10_10,junction_third_s2_10_10_10,Building_5487,0.09,128,PVC
P_building_s2_10_10_11,junction_third_s2_10_10_11,Building_5488,0.08,271,PVC
P_building_s2_10_10_12,junction_third_s2_10_10_12,Building_5489,0.1,295,PVC
P_building_s2_10_10_13,junction_third_s2_10_10_13,Building_5490,0.09,106,PVC
P_building_s2_10_10_14,junction_third_s2_10_10_14,Building_5491,0.08,178,PVC
P_building_s2_10_10_15,junction_third_s2_10_10_15,Building_5492,0.08,183,PVC
P_building_s2_10_10_16,junction_third_s2_10_10_16,Building_5493,0.09,270,PVC
P_building_s2_10_10_17,junction_third_s2_10_10_17,Building_5494,0.09,217,PVC
P_building_s2_10_10_18,junction_third_s2_10_10_18,Building_5495,0.09,241,PVC
P_building_s2_10_10_19,junction_third_s2_10_10_19,Building_5496,0.09,176,PVC
P_building_s2_10_10_20,junction_third_s2_10_10_20,Building_5497,0.09,163,PVC
P_building_s2_10_10_21,junction_third_s2_10_10_21,Building_5498,0.09,209,PVC
P_building_s2_10_10_22,junction_third_s2_10_10_22,Building_5499,0.09,174,PVC
P_third_s2_10_11,junction_second_s2_10_11,junction_third_s2_10_11,0.14,467,PVC
P_building_s2_10_11_1,junction_third_s2_10_11_1,Building_5500,0.08,229,PVC
P_building_s2_10_11_2,junction_third_s2_10_11_2,Building_5501,0.08,257,PVC
P_building_s2_10_11_3,junction_third_s2_10_11_3,Building_5502,0.08,101,PVC
P_building_s2_10_11_4,junction_third_s2_10_11_4,Building_5503,0.08,155,PVC
P_building_s2_10_11_5,junction_third_s2_10_11_5,Building_5504,0.08,176,PVC
P_building_s2_10_11_6,junction_third_s2_10_11_6,Building_5505,0.09,162,PVC
P_building_s2_10_11_7,junction_third_s2_10_11_7,Building_5506,0.1,150,PVC
P_third_s2_10_12,junction_second_s2_10_12,junction_third_s2_10_12,0.1,364,PVC
P_building_s2_10_12_1,junction_third_s2_10_12_1,Building_5507,0.09,226,PVC
P_building_s2_10_12_2,junction_third_s2_10_12_2,Building_5508,0.09,292,PVC
P_building_s2_10_12_3,junction_third_s2_10_12_3,Building_5509,0.1,208,PVC
P_building_s2_10_12_4,junction_third_s2_10_12_4,Building_5510,0.09,234,PVC
P_building_s2_10_12_5,junction_third_s2_10_12_5,Building_5511,0.09,121,PVC
P_building_s2_10_12_6,junction_third_s2_10_12_6,Building_5512,0.08,166,PVC
P_building_s2_10_12_7,junction_third_s2_10_12_7,Building_5513,0.1,126,PVC
P_building_s2_10_12_8,junction_third_s2_10_12_8,Building_5514,0.08,101,PVC
P_building_s2_10_12_9,junction_third_s2_10_12_9,Building_5515,0.09,279,PVC
P_building_s2_10_12_10,junction_third_s2_10_12_10,Building_5516,0.08,238,PVC
P_building_s2_10_12_11,junction_third_s2_10_12_11,Building_5517,0.09,156,PVC
P_third_s2_10_13,junction_second_s2_10_13,junction_third_s2_10_13,0.14,332,PVC
P_building_s2_10_13_1,junction_third_s2_10_13_1,Building_5518,0.09,271,PVC
P_building_s2_10_13_2,junction_third_s2_10_13_2,Building_5519,0.08,109,PVC
P_building_s2_10_13_3,junction_third_s2_10_13_3,Building_5520,0.09,224,PVC
P_building_s2_10_13_4,junction_third_s2_10_13_4,Building_5521,0.09,229,PVC
P_building_s2_10_13_5,junction_third_s2_10_13_5,Building_5522,0.08,202,PVC
P_building_s2_10_13_6,junction_third_s2_10_13_6,Building_5523,0.1,200,PVC
P_building_s2_10_13_7,junction_third_s2_10_13_7,Building_5524,0.09,294,PVC
P_building_s2_10_13_8,junction_third_s2_10_13_8,Building_5525,0.09,127,PVC
P_building_s2_10_13_9,junction_third_s2_10_13_9,Building_5526,0.08,202,PVC
P_building_s2_10_13_10,junction_third_s2_10_13_10,Building_5527,0.09,158,PVC
P_building_s2_10_13_11,junction_third_s2_10_13_11,Building_5528,0.09,235,PVC
P_building_s2_10_13_12,junction_third_s2_10_13_12,Building_5529,0.1,167,PVC
P_building_s2_10_13_13,junction_third_s2_10_13_13,Building_5530,0.08,296,PVC
P_building_s2_10_13_14,junction_third_s2_10_13_14,Building_5531,0.09,234,PVC
P_building_s2_10_13_15,junction_third_s2_10_13_15,Building_5532,0.09,176,PVC
P_building_s2_10_13_16,junction_third_s2_10_13_16,Building_5533,0.1,121,PVC
P_building_s2_10_13_17,junction_third_s2_10_13_17,Building_5534,0.09,218,PVC
P_building_s2_10_13_18,junction_third_s2_10_13_18,Building_5535,0.09,187,PVC
P_third_s2_10_14,junction_second_s2_10_14,junction_third_s2_10_14,0.13,339,PVC
P_building_s2_10_14_1,junction_third_s2_10_14_1,Building_5536,0.08,135,PVC
P_building_s2_10_14_2,junction_third_s2_10_14_2,Building_5537,0.1,194,PVC
P_building_s2_10_14_3,junction_third_s2_10_14_3,Building_5538,0.08,264,PVC
P_building_s2_10_14_4,junction_third_s2_10_14_4,Building_5539,0.08,175,PVC
P_building_s2_10_14_5,junction_third_s2_10_14_5,Building_5540,0.1,223,PVC
P_building_s2_10_14_6,junction_third_s2_10_14_6,Building_5541,0.09,199,PVC
P_building_s2_10_14_7,junction_third_s2_10_14_7,Building_5542,0.09,275,PVC
P_building_s2_10_14_8,junction_third_s2_10_14_8,Building_5543,0.1,117,PVC
P_building_s2_10_14_9,junction_third_s2_10_14_9,Building_5544,0.09,184,PVC
P_building_s2_10_14_10,junction_third_s2_10_14_10,Building_5545,0.08,182,PVC
P_building_s2_10_14_11,junction_third_s2_10_14_11,Building_5546,0.09,292,PVC
P_building_s2_10_14_12,junction_third_s2_10_14_12,Building_5547,0.09,120,PVC
P_building_s2_10_14_13,junction_third_s2_10_14_13,Building_5548,0.08,255,PVC
P_building_s2_10_14_14,junction_third_s2_10_14_14,Building_5549,0.09,210,PVC
P_building_s2_10_14_15,junction_third_s2_10_14_15,Building_5550,0.09,264,PVC
P_building_s2_10_14_16,junction_third_s2_10_14_16,Building_5551,0.09,273,PVC
P_building_s2_10_14_17,junction_third_s2_10_14_17,Building_5552,0.09,258,PVC
P_building_s2_10_14_18,junction_third_s2_10_14_18,Building_5553,0.09,156,PVC
P_building_s2_10_14_19,junction_third_s2_10_14_19,Building_5554,0.09,149,PVC
P_building_s2_10_14_20,junction_third_s2_10_14_20,Building_5555,0.08,250,PVC
P_building_s2_10_14_21,junction_third_s2_10_14_21,Building_5556,0.09,210,PVC
P_building_s2_10_14_22,junction_third_s2_10_14_22,Building_5557,0.08,234,PVC
P_third_s2_10_15,junction_second_s2_10_15,junction_third_s2_10_15,0.14,397,PVC
P_building_s2_10_15_1,junction_third_s2_10_15_1,Building_5558,0.09,227,PVC
P_building_s2_10_15_2,junction_third_s2_10_15_2,Building_5559,0.1,251,PVC
P_building_s2_10_15_3,junction_third_s2_10_15_3,Building_5560,0.09,289,PVC
P_building_s2_10_15_4,junction_third_s2_10_15_4,Building_5561,0.09,261,PVC
